dep_dt,period,me_kg,me_kg_corrected,aux_kg,boiler_kg,co2_total,distance_nm,speed_kn,days_since_drydock,wind_speed_ms,wave_height_m,wx_corr_kg
2024-10-20 15:33:00,Pre-Drydock,1485.7,1403.347281747615,408.8,89.80000000000001,6224.9814,19.7,13.133333333333333,-166,6.917262008361782,0.5076667,82.35271825238507
2024-10-20 18:48:00,Pre-Drydock,1226.3999999999999,1141.539077130791,448.7,99.8,5577.500599999999,20.3,13.096774193548388,-166,6.917262008361782,0.5076667,84.86092286920898
2024-10-20 21:24:00,Pre-Drydock,1346.1000000000001,1264.1653158504191,448.7,99.8,5950.2464,19.6,11.529411764705884,-166,6.917262008361782,0.5076667,81.93468414958109
2024-10-21 01:06:00,Pre-Drydock,1346.1000000000001,1248.812139434001,598.1999999999999,109.8,6461.6034,20.2,12.242424242424242,-165,7.057944283664841,0.69208336,97.28786056599921
2024-10-21 03:27:00,Pre-Drydock,1415.8999999999999,1320.5386317224363,408.8,99.8,6039.6842,19.8,12.000000000000002,-165,7.057944283664841,0.69208336,95.36136827756357
2024-10-21 06:06:00,Pre-Drydock,1226.3999999999999,1129.1121394340007,388.90000000000003,99.8,5385.7818,20.2,12.242424242424242,-165,7.057944283664841,0.69208336,97.28786056599921
2024-10-21 08:30:00,Pre-Drydock,1405.8999999999999,1310.5386317224363,388.90000000000003,109.8,5976.804799999999,19.8,10.702702702702702,-165,7.057944283664841,0.69208336,95.36136827756356
2024-10-21 11:30:00,Pre-Drydock,1376.0,1274.3775317850207,398.8,119.8,5947.4956,21.1,10.55,-165,7.057944283664841,0.69208336,101.62246821497936
2024-10-21 14:18:00,Pre-Drydock,1415.8,1317.067270217674,388.90000000000003,109.8,6007.6334,20.5,10.0,-165,7.057944283664841,0.69208336,98.73272978232595
2024-10-21 17:33:00,Pre-Drydock,1326.1000000000001,1226.4040240734564,408.8,109.8,5792.107,20.7,12.176470588235293,-165,7.057944283664841,0.69208336,99.69597592654374
2024-10-21 20:00:00,Pre-Drydock,1336.1000000000001,1241.7018778666543,398.8,99.8,5759.127,19.6,11.529411764705884,-165,7.057944283664841,0.69208336,94.3981221333458
2024-10-21 22:51:00,Pre-Drydock,1346.1000000000001,1249.7753855782187,498.5,99.8,6109.9052,20.0,12.121212121212121,-165,7.057944283664841,0.69208336,96.32461442178138
2024-10-22 01:06:00,Pre-Drydock,1047.0,920.4933197023202,299.09999999999997,89.80000000000001,4507.171399999999,19.8,9.209302325581396,-164,7.569484192675447,0.9677501,126.50668029767986
2024-10-22 04:21:00,Pre-Drydock,1066.8,936.4597839357237,388.90000000000003,99.8,4888.7874,20.4,10.461538461538462,-164,7.569484192675447,0.9677501,130.3402160642762
2024-10-22 07:12:00,Pre-Drydock,1495.6000000000001,1366.537629191256,428.8,79.8,6287.870000000001,20.2,11.882352941176471,-164,7.569484192675447,0.9677501,129.0623708087441
2024-10-22 10:33:00,Pre-Drydock,1326.1000000000001,1195.120861307958,438.7,109.8,5887.9664,20.5,11.714285714285714,-164,7.569484192675447,0.9677501,130.97913869204228
2024-10-22 13:03:00,Pre-Drydock,1415.8999999999999,1287.4765518190218,368.9,79.8,5847.644799999999,20.1,10.578947368421053,-164,7.569484192675447,0.9677501,128.42344818097803
2024-10-22 16:39:00,Pre-Drydock,1415.8999999999999,1285.5597839357238,468.6,109.8,6263.463,20.4,12.0,-164,7.569484192675447,0.9677501,130.3402160642762
2024-10-22 19:24:00,Pre-Drydock,1146.7,1018.276551819022,398.8,89.80000000000001,5137.2754,20.1,10.05,-164,7.569484192675447,0.9677501,128.42344818097806
2024-10-22 22:51:00,Pre-Drydock,1306.2,1177.137629191256,488.59999999999997,109.8,5985.9772,20.2,10.918918918918918,-164,7.569484192675447,0.9677501,129.06237080874405
2024-10-23 01:36:00,Pre-Drydock,1266.3,1130.71946492203,428.70000000000005,99.8,5637.629199999999,20.0,12.121212121212121,-163,7.354315249699622,1.106125,135.58053507796996
2024-10-23 04:27:00,Pre-Drydock,1266.3,1127.3299515450808,428.70000000000005,99.8,5637.629199999999,20.5,11.08108108108108,-163,7.354315249699622,1.106125,138.9700484549192
2024-10-23 07:15:00,Pre-Drydock,1316.1000000000001,1182.5531729481997,388.90000000000003,69.9,5569.2482,19.7,11.257142857142856,-163,7.354315249699622,1.106125,133.54682705180042
2024-10-23 10:18:00,Pre-Drydock,1326.1000000000001,1187.129951545081,418.8,99.8,5792.107,20.5,10.789473684210527,-163,7.354315249699622,1.106125,138.9700484549192
2024-10-23 13:06:00,Pre-Drydock,1376.0,1238.3857568958604,398.8,89.80000000000001,5851.3156,20.3,11.277777777777779,-163,7.354315249699622,1.106125,137.61424310413955
2024-10-23 16:45:00,Pre-Drydock,1505.6000000000001,1363.9183408435215,488.59999999999997,89.80000000000001,6542.7888,20.9,12.294117647058822,-163,7.354315249699622,1.106125,141.6816591564786
2024-10-23 19:27:00,Pre-Drydock,1226.3999999999999,1092.8531729481995,418.8,99.8,5481.6412,19.7,10.944444444444445,-163,7.354315249699622,1.106125,133.54682705180042
2024-10-23 22:51:00,Pre-Drydock,1226.3999999999999,1088.7857568958602,518.5,109.8,5833.339399999999,20.3,10.684210526315791,-163,7.354315249699622,1.106125,137.61424310413952
2024-10-24 01:15:00,Pre-Drydock,1166.6000000000001,1068.9417341906037,329.0,99.8,5007.5252,19.7,10.944444444444445,-162,6.638778233551153,0.86008334,97.65826580939647
2024-10-24 04:33:00,Pre-Drydock,1306.2,1206.0630980025478,488.59999999999997,109.8,5985.9772,20.2,11.882352941176471,-162,6.638778233551153,0.86008334,100.13690199745221
2024-10-24 07:24:00,Pre-Drydock,1346.1000000000001,1246.9545524777702,438.7,109.8,5950.2464,20.0,11.11111111111111,-162,6.638778233551153,0.86008334,99.14544752222992
2024-10-24 10:48:00,Pre-Drydock,1236.3999999999999,1134.280189052103,418.8,119.8,5576.901199999999,20.6,11.444444444444445,-162,6.638778233551153,0.86008334,102.11981094789682
2024-10-24 13:30:00,Pre-Drydock,1336.1000000000001,1238.4417341906037,438.7,109.8,5919.106400000001,19.7,9.85,-162,6.638778233551153,0.86008334,97.65826580939644
2024-10-24 16:33:00,Pre-Drydock,1296.2,1193.584461814492,438.7,99.8,5762.7978,20.7,12.545454545454545,-162,6.638778233551153,0.86008334,102.61553818550796
2024-10-24 19:12:00,Pre-Drydock,1156.6000000000001,1058.4460069529925,359.0,109.8,5104.6252,19.8,10.421052631578949,-162,6.638778233551153,0.86008334,98.15399304700762
2024-10-24 22:30:00,Pre-Drydock,1296.2,1194.5759162897143,438.7,109.8,5794.8578,20.5,11.714285714285714,-162,6.638778233551153,0.86008334,101.62408371028569
2024-10-25 01:06:00,Pre-Drydock,1186.6000000000001,1092.7001006811056,329.0,99.8,5069.805200000001,19.4,11.085714285714285,-161,7.295286882491031,0.61083335,93.89989931889446
2024-10-25 04:03:00,Pre-Drydock,1116.8,1018.0598996852862,368.9,99.8,4980.367399999999,20.4,11.333333333333332,-161,7.295286882491031,0.61083335,98.74010031471376
2024-10-25 07:18:00,Pre-Drydock,1366.0,1269.195980083614,448.7,109.8,6044.275,20.0,11.11111111111111,-161,7.295286882491031,0.61083335,96.80401991638604
2024-10-25 10:39:00,Pre-Drydock,1296.2,1196.4918594861224,448.7,109.8,5826.917799999999,20.6,12.875,-161,7.295286882491031,0.61083335,99.70814051387764
2024-10-25 13:33:00,Pre-Drydock,1405.8999999999999,1310.5480403823597,458.7,109.8,6200.583599999999,19.7,10.368421052631579,-161,7.295286882491031,0.61083335,95.35195961764026
2024-10-25 16:27:00,Pre-Drydock,1246.3999999999999,1146.6918594861222,428.70000000000005,99.8,5575.660599999999,20.6,12.11764705882353,-161,7.295286882491031,0.61083335,99.70814051387761
2024-10-25 19:27:00,Pre-Drydock,1176.6000000000001,1081.24804038236,378.90000000000003,109.8,5230.7046,19.7,9.85,-161,7.295286882491031,0.61083335,95.35195961764025
2024-10-25 23:00:00,Pre-Drydock,1336.1000000000001,1233.9717589882127,458.7,109.8,5983.2264000000005,21.1,12.057142857142859,-161,7.295286882491031,0.61083335,102.1282410117873
2024-10-26 01:15:00,Pre-Drydock,1296.2,1176.9198390031663,349.0,89.80000000000001,5443.1596,20.1,11.485714285714286,-160,7.575178199792624,0.85270834,119.28016099683381
2024-10-26 04:18:00,Pre-Drydock,1206.5,1084.8461044559656,378.90000000000003,89.80000000000001,5259.6932,20.5,12.058823529411764,-160,7.575178199792624,0.85270834,121.65389554403448
2024-10-26 07:03:00,Pre-Drydock,1346.1000000000001,1228.0067062767666,428.70000000000005,99.8,5886.1264,19.9,11.37142857142857,-160,7.575178199792624,0.85270834,118.09329372323347
2024-10-26 10:24:00,Pre-Drydock,1276.3,1154.0526708191653,428.70000000000005,109.8,5700.8292,20.6,12.484848484848486,-160,7.575178199792624,0.85270834,122.24732918083467
2024-10-26 14:21:00,Pre-Drydock,1635.2,1518.293573550367,598.3000000000001,139.7,7458.040799999999,19.7,11.588235294117647,-160,7.575178199792624,0.85270834,116.90642644963313
2024-10-26 18:00:00,Pre-Drydock,1386.0,1261.972369908765,508.49999999999994,129.8,6362.3938,20.9,13.062499999999998,-160,7.575178199792624,0.85270834,124.02763009123515
2024-10-26 20:39:00,Pre-Drydock,1455.7,1339.387007187167,418.8,109.8,6227.7414,19.6,10.594594594594595,-160,7.575178199792624,0.85270834,116.31299281283297
2024-10-27 01:06:00,Pre-Drydock,1286.2,1176.4710960345597,528.5,129.8,6115.7366,20.1,12.967741935483872,-159,7.579803855564461,0.71345836,109.72890396544034
2024-10-27 03:36:00,Pre-Drydock,1395.8999999999999,1287.8088408698645,408.8,89.80000000000001,5945.3442,19.8,12.774193548387096,-159,7.579803855564461,0.71345836,108.0911591301353
2024-10-27 07:15:00,Pre-Drydock,1276.3,1166.0251810894579,478.6,119.8,5892.8686,20.2,13.466666666666667,-159,7.579803855564461,0.71345836,110.27481891054205
2024-10-27 09:36:00,Pre-Drydock,1425.8,1315.5251810894579,418.8,99.8,6102.5728,20.2,10.35897435897436,-159,7.579803855564461,0.71345836,110.27481891054204
2024-10-27 12:57:00,Pre-Drydock,1385.8999999999999,1271.2578615286443,458.7,109.8,6138.303599999999,21.0,12.727272727272728,-159,7.579803855564461,0.71345836,114.6421384713556
2024-10-27 15:39:00,Pre-Drydock,1495.6000000000001,1386.962925924763,478.6,109.8,6543.7088,19.9,9.707317073170731,-159,7.579803855564461,0.71345836,108.63707407523695
2024-10-27 19:45:00,Pre-Drydock,1425.8,1313.8874362541528,548.4,129.8,6614.250399999999,20.5,13.225806451612902,-159,7.579803855564461,0.71345836,111.91256374584712
2024-10-27 22:24:00,Pre-Drydock,1236.3999999999999,1128.8547558149662,368.9,89.80000000000001,5320.7418,19.7,11.93939393939394,-159,7.579803855564461,0.71345836,107.54524418503355
2024-10-28 01:18:00,Pre-Drydock,1435.8,1285.3346626314255,418.8,89.80000000000001,6101.6528,20.1,13.4,-158,8.117418042647317,1.0675834,150.46533736857435
2024-10-28 03:03:00,Pre-Drydock,1296.2,1149.4775814714399,309.09999999999997,79.8,5283.1802,19.6,11.87878787878788,-158,8.117418042647317,1.0675834,146.72241852856007
2024-10-28 05:42:00,Pre-Drydock,1326.1000000000001,1173.3889113274172,388.90000000000003,69.9,5600.3882,20.4,12.749999999999998,-158,8.117418042647317,1.0675834,152.7110886725829
2024-10-28 08:18:00,Pre-Drydock,1296.2,1148.728997703437,388.90000000000003,89.80000000000001,5571.079,19.7,11.257142857142856,-158,8.117418042647317,1.0675834,147.47100229656292
2024-10-28 11:27:00,Pre-Drydock,1435.8,1277.1002411833942,438.7,109.8,6229.5722,21.2,10.341463414634147,-158,8.117418042647317,1.0675834,158.69975881660577
2024-10-28 14:36:00,Pre-Drydock,1665.2,1496.0200684313543,468.6,99.8,7007.723199999999,22.6,9.416666666666668,-158,8.117418042647317,1.0675834,169.17993156864577
2024-10-28 18:12:00,Pre-Drydock,1415.8999999999999,1251.2115710393712,408.8,89.80000000000001,6007.624199999999,22.0,12.222222222222221,-158,8.117418042647317,1.0675834,164.6884289606286
2024-10-28 21:12:00,Pre-Drydock,1266.3,1115.8346626314255,398.8,99.8,5541.7698,20.1,10.05,-158,8.117418042647317,1.0675834,150.46533736857435
2024-10-29 01:03:00,Pre-Drydock,1386.0,1166.3654272450317,508.49999999999994,109.8,6298.2738,21.2,12.114285714285714,-157,7.8900795748638,1.6028334,219.63457275496836
2024-10-29 03:06:00,Pre-Drydock,1276.3,1073.2416214152179,309.09999999999997,79.8,5221.2116,19.6,10.88888888888889,-157,7.8900795748638,1.6028334,203.0583785847821
2024-10-29 06:12:00,Pre-Drydock,1385.8999999999999,1167.3014393806682,418.8,89.80000000000001,5946.2642,21.1,13.612903225806452,-157,7.8900795748638,1.6028334,218.59856061933178
2024-10-29 08:39:00,Pre-Drydock,1475.7,1263.3175121944882,428.70000000000005,99.8,6289.7008,20.5,11.08108108108108,-157,7.8900795748638,1.6028334,212.3824878055119
2024-10-29 11:36:00,Pre-Drydock,1425.8,1193.7332816173919,428.8,99.8,6134.632799999999,22.4,12.108108108108107,-157,7.8900795748638,1.6028334,232.0667183826081
2024-10-29 14:27:00,Pre-Drydock,1465.7,1257.4615607370347,418.8,89.80000000000001,6194.7614,20.1,9.80487804878049,-157,7.8900795748638,1.6028334,208.2384392629653
2024-10-29 17:39:00,Pre-Drydock,1296.2,1063.0972694817553,408.8,99.8,5666.9384,22.5,11.842105263157896,-157,7.8900795748638,1.6028334,233.10273051824473
2024-10-29 20:27:00,Pre-Drydock,1366.0,1162.941621415218,398.8,89.80000000000001,5820.1756000000005,19.6,11.529411764705884,-157,7.8900795748638,1.6028334,203.05837858478213
2024-10-29 23:39:00,Pre-Drydock,1276.3,1063.9175121944882,428.70000000000005,99.8,5668.7692,20.5,12.8125,-157,7.8900795748638,1.6028334,212.38248780551191
2024-10-30 02:42:00,Pre-Drydock,1385.8999999999999,1260.2156586092378,448.7,109.8,6106.2436,19.7,11.588235294117647,-156,7.563978206964002,0.96704173,125.68434139076203
2024-10-30 05:51:00,Pre-Drydock,1206.5,1076.9877091252554,418.8,99.8,5419.6726,20.3,12.6875,-156,7.563978206964002,0.96704173,129.51229087474462
2024-10-30 08:15:00,Pre-Drydock,1445.8,1318.2016838672466,418.8,89.80000000000001,6132.7928,20.0,10.526315789473685,-156,7.563978206964002,0.96704173,127.59831613275333
2024-10-30 11:33:00,Pre-Drydock,1236.3999999999999,1100.5077933186176,418.8,109.8,5544.841199999999,21.3,11.513513513513514,-156,7.563978206964002,0.96704173,135.8922066813823
2024-10-30 14:45:00,Pre-Drydock,1525.5,1399.1776670285742,488.59999999999997,99.8,6636.8174,19.8,11.314285714285715,-156,7.563978206964002,0.96704173,126.3223329714258
2024-10-30 18:00:00,Pre-Drydock,1276.2,1142.221768060609,418.8,99.8,5636.7184,21.0,13.125,-156,7.563978206964002,0.96704173,133.97823193939098
2024-10-30 20:36:00,Pre-Drydock,1316.1000000000001,1187.863692286583,388.90000000000003,89.80000000000001,5633.0476,20.1,11.485714285714286,-156,7.563978206964002,0.96704173,128.23630771341712
2024-10-31 00:03:00,Pre-Drydock,1415.8999999999999,1286.4108896259738,468.6,99.8,6231.402999999999,20.6,13.290322580645162,-155,8.170062063169361,0.752125,129.4891103740261
2024-10-31 02:00:00,Pre-Drydock,1296.3,1171.83959294147,329.0,79.8,5347.291,19.8,12.774193548387096,-155,8.170062063169361,0.752125,124.46040705852994
2024-10-31 05:12:00,Pre-Drydock,1226.3999999999999,1096.2823017115368,418.8,99.8,5481.6412,20.7,13.799999999999999,-155,8.170062063169361,0.752125,130.1176982884631
2024-10-31 08:12:00,Pre-Drydock,1276.3,1149.953829198159,428.70000000000005,109.8,5700.8292,20.1,11.823529411764707,-155,8.170062063169361,0.752125,126.346170801841
2024-10-31 11:36:00,Pre-Drydock,1246.3999999999999,1118.168065454848,478.6,109.8,5767.7,20.4,12.363636363636363,-155,8.170062063169361,0.752125,128.23193454515203
2024-10-31 14:06:00,Pre-Drydock,1256.3,1131.211005027033,428.8,109.8,5638.8698,19.9,11.705882352941176,-155,8.170062063169361,0.752125,125.08899497296692
2024-10-31 17:36:00,Pre-Drydock,1166.6000000000001,1037.110889625974,458.7,119.8,5487.463400000001,20.6,12.875,-155,8.170062063169361,0.752125,129.4891103740261
2024-10-31 20:45:00,Pre-Drydock,1336.1000000000001,1211.0110050270332,448.7,109.8,5951.1664,19.9,11.055555555555555,-155,8.170062063169361,0.752125,125.08899497296693
2024-11-01 00:21:00,Pre-Drydock,1430.0,1316.7803416843485,510.0,120.0,6472.799999999999,20.6,12.875,-154,7.827402961273406,0.6285417,113.21965831565143
2024-11-01 02:45:00,Pre-Drydock,1420.0,1311.7268316107607,410.0,90.0,6024.88,19.7,12.312499999999998,-154,7.827402961273406,0.6285417,108.27316838923944
2024-11-01 05:36:00,Pre-Drydock,1300.0,1186.230731692525,440.0,100.0,5779.44,20.7,12.937499999999998,-154,7.827402961273406,0.6285417,113.76926830747496
2024-11-01 08:12:00,Pre-Drydock,1290.0,1177.8795616679956,430.0,110.0,5748.3,20.4,11.333333333333332,-154,7.827402961273406,0.6285417,112.12043833200431
2024-11-01 11:21:00,Pre-Drydock,1320.0,1205.131511708878,490.0,110.0,6034.08,20.9,12.294117647058822,-154,7.827402961273406,0.6285417,114.86848829112208
2024-11-01 14:15:00,Pre-Drydock,1220.0,1110.0780016352899,420.0,110.0,5498.26,20.0,11.764705882352942,-154,7.827402961273406,0.6285417,109.92199836471012
2024-11-01 17:45:00,Pre-Drydock,1220.0,1105.6811217007014,470.0,120.0,5690.62,20.8,12.23529411764706,-154,7.827402961273406,0.6285417,114.31887829929853
2024-11-01 20:33:00,Pre-Drydock,1310.0,1200.6276116271135,420.0,100.0,5746.459999999999,19.9,11.055555555555555,-154,7.827402961273406,0.6285417,109.37238837288656
2024-11-02 00:15:00,Pre-Drydock,1390.0,1265.9793283833483,520.0,130.0,6412.360000000001,20.9,12.294117647058822,-153,7.761475958995233,0.7931251,124.02067161665171
2024-11-02 02:36:00,Pre-Drydock,1310.0,1192.5067321526458,410.0,90.0,5682.34,19.8,11.314285714285715,-153,7.761475958995233,0.7931251,117.49326784735426
2024-11-02 05:33:00,Pre-Drydock,1230.0,1108.9463300966654,420.0,100.0,5497.34,20.4,12.0,-153,7.761475958995233,0.7931251,121.05366990333471
2024-11-02 08:12:00,Pre-Drydock,1250.0,1132.5067321526458,430.0,110.0,5623.74,19.8,11.647058823529413,-153,7.761475958995233,0.7931251,117.49326784735428
2024-11-02 12:09:00,Pre-Drydock,1340.0,1215.9793283833483,550.0,130.0,6352.84,20.9,10.45,-153,7.761475958995233,0.7931251,124.02067161665171
2024-11-02 15:03:00,Pre-Drydock,1220.0,1101.9133318099823,420.0,110.0,5498.26,19.9,10.473684210526315,-153,7.761475958995233,0.7931251,118.08666819001765
2024-11-02 19:09:00,Pre-Drydock,1080.0,958.3529297540019,440.0,130.0,5190.54,20.5,12.058823529411764,-153,7.761475958995233,0.7931251,121.6470702459981
2024-11-02 22:06:00,Pre-Drydock,1430.0,1306.5727287260117,470.0,110.0,6312.5,20.8,9.904761904761905,-153,7.761475958995233,0.7931251,123.42727127398832
2024-11-03 02:06:00,Pre-Drydock,1430.0,1260.6976144785456,510.0,130.0,6504.86,20.2,12.242424242424242,-152,7.257941557096687,1.4138751,169.30238552145445
2024-11-03 05:00:00,Pre-Drydock,1460.0,1295.7263982069055,480.0,100.0,6405.92,19.6,11.529411764705884,-152,7.257941557096687,1.4138751,164.27360179309443
2024-11-03 09:27:00,Pre-Drydock,1570.0,1393.1544388860054,620.0,150.0,7357.599999999999,21.1,13.612903225806452,-152,7.257941557096687,1.4138751,176.84556111399453
2024-11-03 11:45:00,Pre-Drydock,1230.0,1065.7263982069055,420.0,120.0,5561.46,19.6,11.529411764705884,-152,7.257941557096687,1.4138751,164.27360179309443
2024-11-03 14:48:00,Pre-Drydock,1380.0,1209.0213532357589,480.0,120.0,6220.92,20.4,12.363636363636363,-152,7.257941557096687,1.4138751,170.97864676424112
2024-11-03 17:12:00,Pre-Drydock,1270.0,1104.0501369641188,390.0,130.0,5621.9,19.8,12.000000000000002,-152,7.257941557096687,1.4138751,165.9498630358811
2024-11-03 20:57:00,Pre-Drydock,1370.0,1192.3163082646122,500.0,140.0,6318.0199999999995,21.2,12.84848484848485,-152,7.257941557096687,1.4138751,177.68369173538787
2024-11-03 23:45:00,Pre-Drydock,1370.0,1204.8882675855123,450.0,100.0,6029.48,19.7,12.312499999999998,-152,7.257941557096687,1.4138751,165.11173241448776
2024-11-04 03:51:00,Pre-Drydock,1420.0,1274.5204191864646,560.0,150.0,6698.139999999999,20.2,12.242424242424242,-151,8.179619255960954,0.9880001,145.4795808135354
2024-11-04 06:15:00,Pre-Drydock,1480.0,1336.681007020329,450.0,90.0,6339.96,19.9,12.437499999999998,-151,8.179619255960954,0.9880001,143.31899297967098
2024-11-04 08:24:00,Pre-Drydock,1450.0,1298.758851629493,420.0,90.0,6150.360000000001,21.0,13.125,-151,8.179619255960954,0.9880001,151.24114837050706
2024-11-04 10:42:00,Pre-Drydock,1270.0,1126.681007020329,400.0,100.0,5557.78,19.9,12.437499999999998,-151,8.179619255960954,0.9880001,143.31899297967098
2024-11-04 13:42:00,Pre-Drydock,1350.0,1203.8002232418432,500.0,120.0,6191.62,20.3,11.941176470588236,-151,8.179619255960954,0.9880001,146.19977675815684
2024-11-04 16:15:00,Pre-Drydock,1260.0,1115.240615131086,410.0,100.0,5558.7,20.1,11.823529411764707,-151,8.179619255960954,0.9880001,144.75938486891397
2024-11-04 18:57:00,Pre-Drydock,1220.0,1073.0800272972217,420.0,120.0,5530.32,20.4,12.363636363636363,-151,8.179619255960954,0.9880001,146.9199727027783
2024-11-04 21:36:00,Pre-Drydock,1310.0,1166.681007020329,440.0,120.0,5874.7,19.9,8.122448979591836,-151,8.179619255960954,0.9880001,143.31899297967098
2024-11-05 01:39:00,Pre-Drydock,1330.0,1184.145778230768,490.0,110.0,6065.219999999999,20.5,11.714285714285714,-150,8.003934498758513,1.016875,145.85422176923214
2024-11-05 04:12:00,Pre-Drydock,1470.0,1329.837650299811,470.0,90.0,6372.94,19.7,12.709677419354838,-150,8.003934498758513,1.016875,140.16234970018897
2024-11-05 07:09:00,Pre-Drydock,1390.0,1242.722810213507,470.0,100.0,6155.88,20.7,13.799999999999999,-150,8.003934498758513,1.016875,147.27718978649295
2024-11-05 09:03:00,Pre-Drydock,1240.0,1098.4146822825503,340.0,80.0,5207.879999999999,19.9,10.756756756756756,-150,8.003934498758513,1.016875,141.58531771744973
2024-11-05 12:12:00,Pre-Drydock,1240.0,1092.722810213507,420.0,110.0,5560.54,20.7,12.176470588235293,-150,8.003934498758513,1.016875,147.27718978649295
2024-11-05 14:36:00,Pre-Drydock,1160.0,1017.7031982739198,380.0,100.0,5151.12,20.0,10.81081081081081,-150,8.003934498758513,1.016875,142.29680172608013
2024-11-05 18:15:00,Pre-Drydock,1290.0,1143.4342942221374,460.0,120.0,5876.54,20.6,12.484848484848486,-150,8.003934498758513,1.016875,146.56570577786252
2024-11-05 20:54:00,Pre-Drydock,1380.0,1239.837650299811,450.0,100.0,6060.62,19.7,11.93939393939394,-150,8.003934498758513,1.016875,140.1623497001889
2024-11-06 00:06:00,Pre-Drydock,1360.0,1190.5398064318754,450.0,110.0,6030.4,20.2,12.242424242424242,-149,8.253135387838988,1.2139167,169.46019356812454
2024-11-06 02:51:00,Pre-Drydock,1390.0,1219.7008945825282,460.0,100.0,6123.82,20.3,12.303030303030305,-149,8.253135387838988,1.2139167,170.29910541747165
2024-11-06 05:45:00,Pre-Drydock,1340.0,1165.5063353357925,460.0,100.0,5968.12,20.8,11.885714285714286,-149,8.253135387838988,1.2139167,174.49366466420742
2024-11-06 08:24:00,Pre-Drydock,1250.0,1081.3787182812225,430.0,110.0,5623.74,20.1,10.307692307692308,-149,8.253135387838988,1.2139167,168.62128171877737
2024-11-06 11:51:00,Pre-Drydock,1320.0,1142.989599787751,490.0,120.0,6066.139999999999,21.1,11.722222222222223,-149,8.253135387838988,1.2139167,177.01040021224892
2024-11-06 14:36:00,Pre-Drydock,1200.0,1030.5398064318756,410.0,110.0,5403.92,20.2,9.853658536585366,-149,8.253135387838988,1.2139167,169.4601935681245
2024-11-06 17:42:00,Pre-Drydock,1290.0,1118.023070883834,430.0,110.0,5748.3,20.5,11.714285714285714,-149,8.253135387838988,1.2139167,171.976929116166
2024-11-06 20:48:00,Pre-Drydock,1090.0,923.0565419799169,390.0,130.0,5061.379999999999,19.9,9.255813953488373,-149,8.253135387838988,1.2139167,166.94345802008306
2024-11-07 02:39:00,Pre-Drydock,1230.0,1077.79117325058,570.0,190.0,6266.78,20.5,10.0,-148,8.285023100573671,1.008875,152.2088267494201
2024-11-07 05:45:00,Pre-Drydock,1260.0,1107.0486911688754,430.0,100.0,5622.82,20.6,11.135135135135135,-148,8.285023100573671,1.008875,152.95130883112458
2024-11-07 09:00:00,Pre-Drydock,1310.0,1157.0486911688754,520.0,110.0,6099.12,20.6,11.771428571428572,-148,8.285023100573671,1.008875,152.95130883112458
2024-11-07 11:36:00,Pre-Drydock,1230.0,1083.7310299042158,390.0,100.0,5401.16,19.7,9.609756097560975,-148,8.285023100573671,1.008875,146.2689700957842
2024-11-07 14:57:00,Pre-Drydock,1350.0,1198.5336553322843,450.0,110.0,5999.259999999999,20.4,12.0,-148,8.285023100573671,1.008875,151.46634466771565
2024-11-07 17:30:00,Pre-Drydock,1270.0,1121.5035836591023,430.0,110.0,5686.0199999999995,20.0,12.121212121212121,-148,8.285023100573671,1.008875,148.49641634089767
2024-11-07 20:24:00,Pre-Drydock,1260.0,1107.79117325058,430.0,110.0,5654.88,20.5,12.058823529411764,-148,8.285023100573671,1.008875,152.2088267494201
2024-11-07 23:09:00,Pre-Drydock,1240.0,1092.246065740807,420.0,110.0,5560.54,19.9,11.37142857142857,-148,8.285023100573671,1.008875,147.75393425919316
2024-11-08 02:18:00,Pre-Drydock,1280.0,1125.2515159051218,480.0,120.0,5909.52,20.6,12.11764705882353,-147,8.855812303016075,0.8497917,154.74848409487822
2024-11-08 05:09:00,Pre-Drydock,1340.0,1186.0027221385922,420.0,110.0,5871.9400000000005,20.5,11.08108108108108,-147,8.855812303016075,0.8497917,153.99727786140795
2024-11-08 08:30:00,Pre-Drydock,1310.0,1155.2515159051218,470.0,110.0,5938.82,20.6,12.484848484848486,-147,8.855812303016075,0.8497917,154.7484840948782
2024-11-08 11:30:00,Pre-Drydock,1270.0,1121.261165772884,430.0,110.0,5686.0199999999995,19.8,10.421052631578949,-147,8.855812303016075,0.8497917,148.73883422711597
2024-11-08 15:03:00,Pre-Drydock,1350.0,1196.7539283720623,500.0,120.0,6191.62,20.4,12.363636363636363,-147,8.855812303016075,0.8497917,153.24607162793762
2024-11-08 18:03:00,Pre-Drydock,1270.0,1120.5099595394138,480.0,110.0,5846.32,19.9,11.705882352941176,-147,8.855812303016075,0.8497917,149.49004046058621
2024-11-08 23:27:00,Pre-Drydock,1230.0,1082.0123720063543,420.0,110.0,5529.4,19.7,11.588235294117647,-147,8.855812303016075,0.8497917,147.98762799364565
2024-11-09 02:30:00,Pre-Drydock,1070.0,936.7962197358219,440.0,110.0,5095.28,20.5,11.714285714285714,-146,8.550084326424331,0.6664167,133.20378026417816
2024-11-09 05:03:00,Pre-Drydock,1340.0,1208.745543349444,420.0,100.0,5839.88,20.2,10.918918918918918,-146,8.550084326424331,0.6664167,131.25445665055605
2024-11-09 08:03:00,Pre-Drydock,1110.0,974.1971215843257,440.0,110.0,5219.84,20.9,10.45,-146,8.550084326424331,0.6664167,135.80287841567434
